encounter_timestamp,park_area_id,park_district,park_borough,patroncount,in_playground,action_taken,amenity
03/30/2020 04:55:44 PM,Q021,Q-08,Queens,12,false,Approached the crowd; they ignored the employee,
03/30/2020 04:45:46 PM,B058,B-01,Brooklyn,70,false,Did not approach the crowd; the crowd remains,
03/30/2020 04:44:45 PM,B028,B-10,Brooklyn,70,false,Did not approach the crowd; the crowd remains,
03/30/2020 03:51:51 PM,Q205A,Q-02,Queens,4,true,Approached the crowd; they ignored the employee,
03/30/2020 03:06:38 PM,X039-ZN11,X-15A,Bronx,20,false,Approached the crowd; they ignored the employee,
03/30/2020 02:44:41 PM,B057-ZN02,B-18,Brooklyn,70,false,Approached the crowd; they complied with instructions,
03/30/2020 02:03:55 PM,Q410,Q-03,Queens,40,false,Did not approach the crowd; the crowd remains,
03/30/2020 01:57:52 PM,Q471,Q-02,Queens,50,true,Approached the crowd; they ignored the employee,
03/30/2020 01:44:43 PM,M144-ZN06,M-03,Manhattan,8,false,Approached the crowd; they ignored the employee,
03/30/2020 01:42:29 PM,M144,M-03,Manhattan,16,false,Did not approach the crowd; the crowd remains,
03/30/2020 12:25:50 PM,Q471,Q-02,Queens,5,false,Did not approach the crowd; the crowd remains,
03/30/2020 12:24:40 PM,Q471-ZN01,Q-02,Queens,7,false,Did not approach the crowd; the crowd remains,
03/30/2020 12:18:48 PM,Q471,Q-02,Queens,11,false,Did not approach the crowd; the crowd remains,
03/30/2020 12:11:16 PM,R063,R-02,Staten Island,5,true,Did not approach the crowd; the crowd remains,
03/30/2020 12:10:46 PM,R073,R-02,Staten Island,10,true,Did not approach the crowd; the crowd remains,
03/30/2020 11:53:12 AM,X044,X-07,Bronx,8,false,Approached the crowd; they ignored the employee,
03/30/2020 11:31:23 AM,Q004-ZN01,Q-01,Queens,55,true,Approached the crowd; they ignored the employee,
03/30/2020 11:30:06 AM,X045,X-01,Bronx,4,false,Approached the crowd; they ignored the employee,
03/30/2020 08:57:22 AM,Q020-ZN05,Q-05A,Queens,8,false,Did not approach the crowd; the crowd remains,
03/30/2020 08:20:07 AM,Q024-02,Q-07,Queens,6,true,Did not approach the crowd; the crowd remains,
03/29/2020 03:23:17 PM,X002-ZN03,X-14,Bronx,10,false,Approached the crowd; they ignored the employee,
03/29/2020 03:22:15 PM,X002-ZN03,X-14,Bronx,10,false,Did not approach the crowd; the crowd remains,
03/29/2020 03:16:05 PM,M015,M-01,Manhattan,28,false,Approached the crowd; they complied with instructions,
03/29/2020 01:54:43 PM,M015,M-01,Manhattan,25,false,Approached the crowd; they complied with instructions,
03/29/2020 11:53:23 AM,X002-ZN03,X-14,Bronx,6,true,Approached the crowd; they ignored the employee,
03/29/2020 11:15:35 AM,M220,M-07,Manhattan,9,true,Approached the crowd; they complied with instructions,
03/29/2020 10:02:50 AM,Q106,Q-12,Queens,7,false,Approached the crowd; they complied with instructions,
03/29/2020 08:42:56 AM,Q102-ZN01,Q-05,Queens,20,false,Did not approach the crowd; the crowd remains,
03/28/2020 12:57:49 PM,M077-04,M-09,Manhattan,2,false,Approached the crowd; they complied with instructions,
03/28/2020 11:28:30 AM,Q099-ZN20,Q-15,Queens,20,false,Did not approach the crowd; the crowd remains,
03/28/2020 11:12:37 AM,R021,R-01,Staten Island,0,false,Approached the crowd; they complied with instructions,
03/28/2020 11:11:41 AM,R022-04,R-01,Staten Island,4,true,Approached the crowd; they complied with instructions,
03/28/2020 11:10:31 AM,R022-05,R-01,Staten Island,0,false,Approached the crowd; they complied with instructions,
03/28/2020 10:23:07 AM,R073,R-02,Staten Island,1,false,Did not approach the crowd; the crowd remains,
03/28/2020 10:21:37 AM,RZ81,R-01,Staten Island,0,false,Approached the crowd; they complied with instructions,
03/28/2020 10:00:46 AM,Q021-ZN02,Q-08,Queens,6,false,Did not approach the crowd; the crowd remains,
03/28/2020 09:51:50 AM,R005-15,R-01,Staten Island,0,false,Approached the crowd; they complied with instructions,
03/28/2020 09:31:05 AM,M105-01,M-03,Manhattan,10,false,Approached the crowd; they ignored the employee,
03/28/2020 09:05:12 AM,Q476,Q-07,Queens,2,false,Did not approach the crowd; the crowd remains,
03/28/2020 09:00:09 AM,R030-099,R-02,Staten Island,14,false,Approached the crowd; they ignored the employee,
03/27/2020 06:45:02 PM,Q099-ZN19,Q-15,Queens,30,true,Did not approach the crowd; the crowd remains,
03/27/2020 06:35:10 PM,B008-03,B-16,Brooklyn,40,true,Approached the crowd; they ignored the employee,
03/27/2020 05:48:01 PM,X113,X-02,Bronx,25,true,Did not approach the crowd; the crowd remains,
03/27/2020 05:45:44 PM,Q099-20,Q-15,Queens,30,true,Did not approach the crowd; the crowd remains,
03/27/2020 05:45:28 PM,B293,B-02,Brooklyn,25,true,Approached the crowd; they ignored the employee,
03/27/2020 05:36:04 PM,R052,R-01,Staten Island,8,false,Did not approach the crowd; the crowd remains,
03/27/2020 05:32:19 PM,Q099-16,Q-15,Queens,20,true,Did not approach the crowd; the crowd remains,
03/27/2020 05:28:00 PM,Q099-15,Q-15,Queens,20,true,Did not approach the crowd; the crowd remains,
03/27/2020 05:18:37 PM,Q099-ZN06,Q-15,Queens,30,true,Did not approach the crowd; the crowd remains,
03/27/2020 05:11:24 PM,Q099-ZN16,Q-15,Queens,10,true,Did not approach the crowd; the crowd remains,
03/27/2020 05:10:49 PM,Q099-ZN09,Q-15,Queens,12,true,Did not approach the crowd; the crowd remains,
03/27/2020 05:10:01 PM,Q102-02,Q-05,Queens,40,false,Approached the crowd; they ignored the employee,
03/27/2020 05:06:16 PM,Q099-ZN14,Q-15,Queens,17,true,Did not approach the crowd; the crowd remains,
03/27/2020 05:02:35 PM,Q099-ZN15,Q-15,Queens,70,true,Did not approach the crowd; the crowd remains,
03/27/2020 05:01:21 PM,X028,X-04,Bronx,16,false,Did not approach the crowd; the crowd remains,
03/27/2020 04:59:27 PM,Q099-ZN12,Q-15,Queens,50,true,Did not approach the crowd; the crowd remains,
03/27/2020 04:33:42 PM,B268,B-13,Brooklyn,19,true,Did not approach the crowd; the crowd remains,
03/27/2020 04:30:19 PM,B169,B-13,Brooklyn,400,false,Did not approach the crowd; the crowd remains,
03/27/2020 04:28:12 PM,X154,X-01,Bronx,12,true,Approached the crowd; they ignored the employee,
03/27/2020 04:27:47 PM,X045-ZN01,X-01,Bronx,17,false,Approached the crowd; they ignored the employee,
03/27/2020 04:27:20 PM,B385,B-01,Brooklyn,75,false,Did not approach the crowd; the crowd remains,
03/27/2020 04:26:27 PM,B001,B-01,Brooklyn,35,true,Did not approach the crowd; the crowd remains,
03/27/2020 04:26:04 PM,B080,B-13,Brooklyn,25,false,Did not approach the crowd; the crowd remains,
03/27/2020 04:23:56 PM,B337,B-13,Brooklyn,18,true,Did not approach the crowd; the crowd remains,
03/27/2020 04:19:37 PM,Q015-08,Q-16,Queens,16,false,Did not approach the crowd; the crowd remains,
03/27/2020 04:18:46 PM,B289,B-15,Brooklyn,10,false,Did not approach the crowd; the crowd remains,
03/27/2020 04:18:16 PM,B094,B-15,Brooklyn,10,false,Approached the crowd; they ignored the employee,
03/27/2020 04:17:54 PM,B205,B-15,Brooklyn,10,false,Approached the crowd; they ignored the employee,
03/27/2020 04:17:15 PM,BT14,B-15,Brooklyn,60,false,Did not approach the crowd; the crowd remains,
03/27/2020 04:16:36 PM,B306,B-15,Brooklyn,10,true,Approached the crowd; they ignored the employee,
03/27/2020 04:15:52 PM,B251-04,B-15,Brooklyn,20,true,Approached the crowd; they ignored the employee,
03/27/2020 04:15:26 PM,B251,B-15,Brooklyn,50,false,Approached the crowd; they ignored the employee,
03/27/2020 04:14:54 PM,B244,B-15,Brooklyn,15,true,Approached the crowd; they ignored the employee,
03/27/2020 04:13:09 PM,Q126,Q-07,Queens,25,false,Did not approach the crowd; the crowd remains,
03/27/2020 04:04:35 PM,X113,X-02,Bronx,20,true,Did not approach the crowd; the crowd remains,
03/27/2020 04:02:28 PM,X146,X-01,Bronx,16,false,Approached the crowd; they ignored the employee,
03/27/2020 04:02:08 PM,X045-03,X-01,Bronx,21,true,Approached the crowd; they ignored the employee,
03/27/2020 04:01:46 PM,X045-01,X-01,Bronx,31,true,Approached the crowd; they ignored the employee,
03/27/2020 03:56:07 PM,M056-01,M-09,Manhattan,10,false,Did not approach the crowd; the crowd remains,
03/27/2020 03:47:37 PM,Q099-ZN18,Q-15,Queens,12,true,Did not approach the crowd; the crowd remains,
03/27/2020 03:46:29 PM,R030-099,R-02,Staten Island,60,false,Did not approach the crowd; the crowd remains,
03/27/2020 03:42:13 PM,Q099-ZN06,Q-15,Queens,25,true,Did not approach the crowd; the crowd remains,
03/27/2020 03:39:52 PM,Q099-ZN09,Q-15,Queens,10,true,Did not approach the crowd; the crowd remains,
03/27/2020 03:39:01 PM,Q099-ZN15,Q-15,Queens,38,true,Did not approach the crowd; the crowd remains,
03/27/2020 03:34:36 PM,Q099-ZN17,Q-15,Queens,17,true,Did not approach the crowd; the crowd remains,
03/27/2020 03:30:34 PM,R106-ZN01,R-03,Staten Island,25,true,Approached the crowd; they complied with instructions,
03/27/2020 03:27:06 PM,X039-ZN11,X-15A,Bronx,45,false,Approached the crowd; they ignored the employee,
03/27/2020 03:23:17 PM,X179,X-02,Bronx,30,true,Approached the crowd; they complied with instructions,
03/27/2020 03:23:02 PM,Q066B,Q-01,Queens,10,true,Approached the crowd; they ignored the employee,
03/27/2020 03:22:40 PM,X255,X-02,Bronx,35,true,Approached the crowd; they ignored the employee,
03/27/2020 03:21:31 PM,Q207,Q-06,Queens,60,false,Approached the crowd; they ignored the employee,
03/27/2020 03:15:45 PM,R042,R-01,Staten Island,25,true,Did not approach the crowd; the crowd remains,
03/27/2020 03:14:20 PM,Q303,Q-03,Queens,30,false,Did not approach the crowd; the crowd remains,
03/27/2020 03:13:39 PM,X039-ZN16,X-15A,Bronx,200,false,Did not approach the crowd; the crowd remains,
03/27/2020 03:10:00 PM,X039-ZN10,X-15A,Bronx,1500,false,Approached the crowd; they ignored the employee,
03/27/2020 03:07:44 PM,Q099-01,Q-06,Queens,50,true,Approached the crowd; they ignored the employee,
03/27/2020 03:07:25 PM,Q102,Q-05,Queens,200,true,Did not approach the crowd; the crowd remains,
03/27/2020 03:01:51 PM,Q099-55,Q-15,Queens,4,true,Did not approach the crowd; the crowd remains,
03/27/2020 02:58:13 PM,Q007,Q-14,Queens,12,false,Approached the crowd; they complied with instructions,
03/27/2020 02:53:08 PM,B028-ZN01,B-10,Brooklyn,13,false,Approached the crowd; they ignored the employee,
03/27/2020 02:50:07 PM,Q051-01,Q-12,Queens,10,true,Approached the crowd; they ignored the employee,
03/27/2020 02:49:23 PM,R059,R-01,Staten Island,20,true,Did not approach the crowd; the crowd remains,
03/27/2020 02:43:55 PM,B234,B-17,Brooklyn,5,false,Approached the crowd; they ignored the employee,
03/27/2020 02:43:28 PM,X046-01,X-12,Bronx,0,false,Did not approach the crowd; the crowd remains,
03/27/2020 02:43:20 PM,B236,B-18,Brooklyn,12,false,Approached the crowd; they ignored the employee,
03/27/2020 02:42:54 PM,Q051,Q-12,Queens,4,false,Approached the crowd; they ignored the employee,
03/27/2020 02:40:15 PM,X010A-01,X-06,Bronx,50,true,Approached the crowd; they ignored the employee,
03/27/2020 02:34:47 PM,X193,X-12,Bronx,3,false,Approached the crowd; they complied with instructions,
03/27/2020 02:31:37 PM,X165,X-12,Bronx,0,false,Did not approach the crowd; the crowd remains,
03/27/2020 02:20:56 PM,B239,B-15,Brooklyn,13,true,Did not approach the crowd; the crowd remains,
03/27/2020 02:20:22 PM,B235,B-15,Brooklyn,10,true,Approached the crowd; they ignored the employee,
03/27/2020 02:20:12 PM,X196-02,X-12,Bronx,6,false,Approached the crowd; they complied with instructions,
03/27/2020 02:19:52 PM,B209,B-15,Brooklyn,15,true,Approached the crowd; they ignored the employee,
03/27/2020 02:19:52 PM,X001A-01,X-05,Bronx,20,true,Approached the crowd; they ignored the employee,
03/27/2020 02:19:07 PM,B208,B-15,Brooklyn,10,true,Approached the crowd; they ignored the employee,
03/27/2020 02:18:43 PM,R156,R-02,Staten Island,2,false,Did not approach the crowd; the crowd remains,
03/27/2020 02:18:40 PM,B197,B-15,Brooklyn,20,true,Approached the crowd; they ignored the employee,
03/27/2020 02:18:15 PM,B157,B-15,Brooklyn,12,true,Did not approach the crowd; the crowd remains,
03/27/2020 02:17:06 PM,B109,B-15,Brooklyn,20,false,Approached the crowd; they ignored the employee,
03/27/2020 02:16:42 PM,B109,B-15,Brooklyn,20,true,Approached the crowd; they ignored the employee,
03/27/2020 02:16:10 PM,B051,B-15,Brooklyn,15,true,Approached the crowd; they ignored the employee,
03/27/2020 02:15:47 PM,B349,B-11,Brooklyn,10,true,Approached the crowd; they complied with instructions,
03/27/2020 02:15:25 PM,B277,B-11,Brooklyn,12,true,Approached the crowd; they ignored the employee,
03/27/2020 02:14:59 PM,B166-ZN02,B-11,Brooklyn,100,false,Did not approach the crowd; the crowd remains,
03/27/2020 02:14:37 PM,B164,B-11,Brooklyn,30,true,Approached the crowd; they ignored the employee,
03/27/2020 02:14:15 PM,B158,B-11,Brooklyn,12,true,Approached the crowd; they ignored the employee,
03/27/2020 02:13:56 PM,B100,B-11,Brooklyn,50,true,Approached the crowd; they ignored the employee,
03/27/2020 02:13:36 PM,B099,B-11,Brooklyn,12,true,Approached the crowd; they ignored the employee,
03/27/2020 02:13:17 PM,B063,B-11,Brooklyn,20,false,Approached the crowd; they ignored the employee,
03/27/2020 02:12:54 PM,B007,B-11,Brooklyn,15,true,Approached the crowd; they ignored the employee,
03/27/2020 02:10:44 PM,Q379,Q-08,Queens,5,true,Approached the crowd; they ignored the employee,
03/27/2020 02:10:43 PM,R045,R-02,Staten Island,5,false,Did not approach the crowd; the crowd remains,
03/27/2020 02:10:23 PM,X039-ZN11,X-15A,Bronx,30,false,Did not approach the crowd; the crowd remains,
03/27/2020 02:09:50 PM,Q162E,Q-14,Queens,5,true,Approached the crowd; they complied with instructions,
03/27/2020 02:09:18 PM,M015,M-01,Manhattan,20,false,Approached the crowd; they ignored the employee,
03/27/2020 02:06:33 PM,X232,X-11,Bronx,20,false,Approached the crowd; they ignored the employee,
03/27/2020 01:59:03 PM,X092-ZN06,X-13,Bronx,8,false,Approached the crowd; they ignored the employee,
03/27/2020 01:58:19 PM,X202,X-08,Bronx,10,false,Approached the crowd; they ignored the employee,
03/27/2020 01:56:30 PM,Q162J,Q-14,Queens,30,true,Approached the crowd; they ignored the employee,
03/27/2020 01:52:33 PM,Q407,Q-14,Queens,8,true,Approached the crowd; they ignored the employee,
03/27/2020 01:50:56 PM,X187-01,X-12,Bronx,2,true,Approached the crowd; they complied with instructions,
03/27/2020 01:49:41 PM,Q220G,Q-08,Queens,4,true,Approached the crowd; they ignored the employee,
03/27/2020 01:49:12 PM,R075A,R-02,Staten Island,9,false,Did not approach the crowd; the crowd remains,
03/27/2020 01:45:27 PM,X156,X-11,Bronx,5,false,Approached the crowd; they complied with instructions,
03/27/2020 01:44:17 PM,R065-ZN09,R-02,Staten Island,27,false,Did not approach the crowd; the crowd remains,
03/27/2020 01:43:10 PM,Q099-ZN13,Q-15,Queens,6,false,Did not approach the crowd; the crowd remains,
03/27/2020 01:42:41 PM,Q099-ZN12,Q-15,Queens,11,false,Did not approach the crowd; the crowd remains,
03/27/2020 01:36:15 PM,X172,X-11,Bronx,0,false,Approached the crowd; they complied with instructions,
03/27/2020 01:34:21 PM,Q004-ZN01,Q-01,Queens,50,true,Approached the crowd; they ignored the employee,
03/27/2020 01:31:03 PM,X157,X-11,Bronx,0,false,Approached the crowd; they complied with instructions,
03/27/2020 01:24:57 PM,X163,X-11,Bronx,2,false,Approached the crowd; they complied with instructions,
03/27/2020 01:23:41 PM,R129-01,R-02,Staten Island,12,false,Did not approach the crowd; the crowd remains,
03/27/2020 01:17:06 PM,Q099-ZN06,Q-15,Queens,12,true,Did not approach the crowd; the crowd remains,
03/27/2020 01:14:22 PM,R046-ZN01,R-02B,Staten Island,5,false,Approached the crowd; they ignored the employee,
03/27/2020 01:13:18 PM,X166,X-03,Bronx,6,false,Did not approach the crowd; the crowd remains,
03/27/2020 01:12:38 PM,M029-01,M-12,Manhattan,25,true,Approached the crowd; they ignored the employee,
03/27/2020 01:12:29 PM,M220,M-07,Manhattan,5,true,Approached the crowd; they ignored the employee,
03/27/2020 01:09:50 PM,X002-ZN03,X-14,Bronx,10,false,Approached the crowd; they ignored the employee,
03/27/2020 01:07:11 PM,Q099-20,Q-15,Queens,26,true,Did not approach the crowd; the crowd remains,
03/27/2020 12:53:35 PM,Q099-15,Q-15,Queens,12,true,Did not approach the crowd; the crowd remains,
03/27/2020 12:48:36 PM,M077-04,M-09,Manhattan,3,false,Approached the crowd; they complied with instructions,
03/27/2020 12:48:03 PM,R046-ZN01,R-02B,Staten Island,8,false,Approached the crowd; they ignored the employee,
03/27/2020 12:47:13 PM,Q162E,Q-14,Queens,4,true,Approached the crowd; they ignored the employee,
03/27/2020 12:33:50 PM,X058,X-04,Bronx,12,false,Did not approach the crowd; the crowd remains,
03/27/2020 12:15:54 PM,X174,X-06,Bronx,4,true,Did not approach the crowd; the crowd remains,
03/27/2020 12:05:50 PM,X068,X-06,Bronx,4,false,Did not approach the crowd; the crowd remains,
03/27/2020 11:50:57 AM,M140-01,M-14,Manhattan,4,true,Approached the crowd; they complied with instructions,
03/27/2020 11:49:55 AM,X108,X-06,Bronx,2,false,Did not approach the crowd; the crowd remains,
03/27/2020 11:43:52 AM,Q172,Q-04,Queens,4,false,Approached the crowd; they ignored the employee,
03/27/2020 11:42:29 AM,X263,X-06,Bronx,0,false,Approached the crowd; they complied with instructions,
03/27/2020 11:40:25 AM,X236,X-06,Bronx,0,false,Approached the crowd; they complied with instructions,
03/27/2020 11:39:17 AM,X010A-01,X-06,Bronx,0,false,Approached the crowd; they complied with instructions,
03/27/2020 11:28:25 AM,B061,B-02,Brooklyn,15,true,Did not approach the crowd; the crowd remains,
03/27/2020 11:18:40 AM,Q099-20,Q-15,Queens,8,true,Did not approach the crowd; the crowd remains,
03/27/2020 11:11:05 AM,Q099-ZN12,Q-15,Queens,10,false,Did not approach the crowd; the crowd remains,
03/27/2020 11:08:03 AM,B210A,B-07,Brooklyn,4,false,Approached the crowd; they complied with instructions,
03/27/2020 10:56:44 AM,Q422,Q-14,Queens,6,true,Did not approach the crowd; the crowd remains,
03/27/2020 10:53:23 AM,M285,M-11,Manhattan,24,true,Did not approach the crowd; the crowd remains,
03/27/2020 10:43:05 AM,R046-ZN01,R-02B,Staten Island,6,false,Did not approach the crowd; the crowd remains,
03/27/2020 10:29:30 AM,X011-ZN01,X-06,Bronx,4,false,Approached the crowd; they ignored the employee,
03/27/2020 10:10:43 AM,Q067A,Q-02,Queens,22,true,Approached the crowd; they ignored the employee,
03/27/2020 10:03:11 AM,X010A,X-06,Bronx,7,false,Approached the crowd; they ignored the employee,
03/27/2020 09:45:23 AM,Q341F,Q-02,Queens,9,true,Approached the crowd; they ignored the employee,
03/27/2020 09:16:16 AM,Q329,Q-08,Queens,3,true,Approached the crowd; they ignored the employee,
03/27/2020 09:10:42 AM,R030-099,R-02,Staten Island,20,false,Did not approach the crowd; the crowd remains,
03/27/2020 08:42:00 AM,Q300-ZN01,Q-07,Queens,15,false,Did not approach the crowd; the crowd remains,
03/27/2020 08:21:21 AM,Q320,Q-08,Queens,3,true,Approached the crowd; they ignored the employee,
03/27/2020 08:19:40 AM,X190,X-02,Bronx,10,true,Approached the crowd; they ignored the employee,
03/27/2020 08:18:56 AM,X029,X-02,Bronx,20,true,Approached the crowd; they ignored the employee,
03/26/2020 11:02:53 PM,M037-ZN05,M-12A,Manhattan,8,false,Approached the crowd; they ignored the employee,
03/26/2020 11:02:15 PM,M029-01,M-12,Manhattan,15,true,Approached the crowd; they ignored the employee,
03/26/2020 11:01:32 PM,M029-02,M-12,Manhattan,15,true,Approached the crowd; they ignored the employee,
03/26/2020 11:00:45 PM,M042-ZN01,M-12,Manhattan,20,true,Approached the crowd; they ignored the employee,
03/26/2020 11:00:08 PM,M037-ZN03,M-12A,Manhattan,25,true,Approached the crowd; they ignored the employee,
03/26/2020 10:59:30 PM,M099,M-12,Manhattan,80,true,Approached the crowd; they ignored the employee,
03/26/2020 10:58:20 PM,M042-ZN04,M-12,Manhattan,6,false,Approached the crowd; they ignored the employee,
03/26/2020 10:57:41 PM,M037-04,M-12A,Manhattan,15,true,Approached the crowd; they ignored the employee,
03/26/2020 10:57:18 PM,M037-01,M-12A,Manhattan,17,true,Approached the crowd; they ignored the employee,
03/26/2020 10:56:53 PM,M037-ZN04,M-12A,Manhattan,5,true,Approached the crowd; they ignored the employee,
03/26/2020 10:55:56 PM,M099,M-12,Manhattan,10,true,Approached the crowd; they ignored the employee,
03/26/2020 09:06:21 PM,B057,B-18,Brooklyn,10,true,Did not approach the crowd; the crowd remains,
03/26/2020 06:54:18 PM,Q106,Q-12,Queens,20,true,Did not approach the crowd; the crowd remains,
03/26/2020 06:36:14 PM,Q015,Q-16,Queens,4,false,Approached the crowd; they ignored the employee,
03/26/2020 06:35:06 PM,Q015,Q-16,Queens,8,false,Approached the crowd; they ignored the employee,
03/26/2020 06:34:19 PM,Q015-02,Q-16,Queens,7,true,Approached the crowd; they ignored the employee,
03/26/2020 06:10:43 PM,B382B,B-01,Brooklyn,70,true,Did not approach the crowd; the crowd remains,
03/26/2020 05:54:28 PM,Q015-02,Q-16,Queens,8,false,Did not approach the crowd; the crowd remains,
03/26/2020 05:47:57 PM,Q024-03,Q-07,Queens,10,true,Did not approach the crowd; the crowd remains,
03/26/2020 05:44:50 PM,B251-ZN03,B-15,Brooklyn,15,false,Approached the crowd; they ignored the employee,
03/26/2020 05:23:04 PM,B099,B-11,Brooklyn,30,true,Did not approach the crowd; the crowd remains,
03/26/2020 05:22:37 PM,Q066B,Q-01,Queens,11,true,Approached the crowd; they ignored the employee,
03/26/2020 05:21:45 PM,Q099-ZN15,Q-15,Queens,25,true,Approached the crowd; they ignored the employee,
03/26/2020 05:15:21 PM,R005-ZN01,R-01,Staten Island,2,false,Did not approach the crowd; the crowd remains,
03/26/2020 05:09:03 PM,Q205A,Q-02,Queens,12,true,Approached the crowd; they ignored the employee,
03/26/2020 05:07:30 PM,Q099-ZN16,Q-15,Queens,30,true,Did not approach the crowd; the crowd remains,
03/26/2020 05:04:48 PM,Q099-15,Q-15,Queens,16,true,Did not approach the crowd; the crowd remains,
03/26/2020 05:03:56 PM,Q099-ZN13,Q-15,Queens,25,true,Did not approach the crowd; the crowd remains,
03/26/2020 05:01:40 PM,Q099-ZN20,Q-15,Queens,28,false,Did not approach the crowd; the crowd remains,
03/26/2020 05:00:40 PM,Q099-ZN09,Q-15,Queens,10,true,Did not approach the crowd; the crowd remains,
03/26/2020 04:56:49 PM,Q099-17,Q-15,Queens,8,true,Approached the crowd; they ignored the employee,
03/26/2020 04:55:08 PM,R005-ZN01,R-01,Staten Island,200,true,Did not approach the crowd; the crowd remains,
03/26/2020 04:53:07 PM,Q021,Q-08,Queens,25,false,Approached the crowd; they ignored the employee,
03/26/2020 04:52:09 PM,Q099-ZN07,Q-15,Queens,4,false,Did not approach the crowd; the crowd remains,
03/26/2020 04:50:50 PM,Q099-ZN06,Q-15,Queens,40,false,Approached the crowd; they ignored the employee,
03/26/2020 04:46:28 PM,B393,B-15,Brooklyn,40,false,Did not approach the crowd; the crowd remains,
03/26/2020 04:45:15 PM,B251,B-15,Brooklyn,50,true,Approached the crowd; they ignored the employee,
03/26/2020 04:31:39 PM,M029-01,M-12,Manhattan,8,true,Did not approach the crowd; the crowd remains,
03/26/2020 04:30:45 PM,Q163-20,Q-14,Queens,4,false,Did not approach the crowd; the crowd remains,
03/26/2020 04:21:34 PM,Q099-ZN06,Q-15,Queens,40,true,Did not approach the crowd; the crowd remains,
03/26/2020 04:13:28 PM,Q005-05,Q-12,Queens,20,true,Did not approach the crowd; the crowd remains,
03/26/2020 04:12:39 PM,Q051,Q-12,Queens,15,false,Did not approach the crowd; the crowd remains,
03/26/2020 04:10:54 PM,Q099-15,Q-15,Queens,33,true,Did not approach the crowd; the crowd remains,
03/26/2020 04:10:36 PM,B244,B-15,Brooklyn,10,false,Approached the crowd; they ignored the employee,
03/26/2020 04:03:39 PM,B164,B-11,Brooklyn,15,true,Did not approach the crowd; the crowd remains,
03/26/2020 04:02:40 PM,B007,B-11,Brooklyn,40,false,Did not approach the crowd; the crowd remains,
03/26/2020 04:01:29 PM,B109,B-15,Brooklyn,30,true,Approached the crowd; they ignored the employee,
03/26/2020 04:00:44 PM,B209,B-15,Brooklyn,12,true,Did not approach the crowd; the crowd remains,
03/26/2020 04:00:09 PM,B087-01,B-07,Brooklyn,6,false,Did not approach the crowd; the crowd remains,
03/26/2020 03:59:10 PM,B100,B-11,Brooklyn,25,false,Approached the crowd; they ignored the employee,
03/26/2020 03:56:22 PM,Q099-01,Q-06,Queens,13,true,Did not approach the crowd; the crowd remains,
03/26/2020 03:55:43 PM,Q099-20,Q-15,Queens,8,true,Did not approach the crowd; the crowd remains,
03/26/2020 03:45:08 PM,Q340,Q-02,Queens,10,true,Approached the crowd; they ignored the employee,
03/26/2020 03:40:24 PM,R005-ZN03,R-01,Staten Island,8,false,Approached the crowd; they complied with instructions,
03/26/2020 03:39:48 PM,X146,X-01,Bronx,11,false,Approached the crowd; they ignored the employee,
03/26/2020 03:38:23 PM,X045-01,X-01,Bronx,13,false,Approached the crowd; they ignored the employee,
03/26/2020 03:34:09 PM,Q099-20,Q-15,Queens,12,true,Did not approach the crowd; the crowd remains,
03/26/2020 03:16:10 PM,R031,R-03,Staten Island,20,false,Approached the crowd; they ignored the employee,
03/26/2020 03:11:53 PM,X146,X-01,Bronx,13,false,Approached the crowd; they ignored the employee,
03/26/2020 03:10:50 PM,X045-01,X-01,Bronx,11,false,Approached the crowd; they ignored the employee,
03/26/2020 03:09:42 PM,X045-03,X-01,Bronx,20,false,Approached the crowd; they ignored the employee,
03/26/2020 03:03:31 PM,Q021,Q-08,Queens,30,false,Did not approach the crowd; the crowd remains,
03/26/2020 03:02:31 PM,R015,R-01,Staten Island,15,true,Did not approach the crowd; the crowd remains,
03/26/2020 03:01:56 PM,Q359,Q-12,Queens,23,true,Approached the crowd; they ignored the employee,
03/26/2020 03:01:38 PM,M098,M-02,Manhattan,200,false,Approached the crowd; they complied with instructions,
03/26/2020 02:56:45 PM,R066,R-01,Staten Island,14,false,Did not approach the crowd; the crowd remains,
03/26/2020 02:56:28 PM,X045-03,X-01,Bronx,18,false,Approached the crowd; they ignored the employee,
03/26/2020 02:47:52 PM,Q476,Q-07,Queens,12,false,Did not approach the crowd; the crowd remains,
03/26/2020 02:46:04 PM,Q425,Q-06,Queens,10,true,Did not approach the crowd; the crowd remains,
03/26/2020 02:45:31 PM,R046-05,R-02B,Staten Island,10,true,Did not approach the crowd; the crowd remains,
03/26/2020 02:45:29 PM,Q410,Q-03,Queens,35,false,Did not approach the crowd; the crowd remains,
03/26/2020 02:43:51 PM,B049,B-04,Brooklyn,25,false,Approached the crowd; they complied with instructions,
03/26/2020 02:43:27 PM,Q102-02,Q-05,Queens,30,false,Did not approach the crowd; the crowd remains,
03/26/2020 02:39:22 PM,Q102-ZN03,Q-05,Queens,9,false,Did not approach the crowd; the crowd remains,
03/26/2020 02:37:04 PM,Q102,Q-05,Queens,12,false,Did not approach the crowd; the crowd remains,
03/26/2020 02:36:46 PM,Q102,Q-05,Queens,8,true,Did not approach the crowd; the crowd remains,
03/26/2020 02:36:27 PM,Q102-ZN02,Q-05,Queens,6,false,Did not approach the crowd; the crowd remains,
03/26/2020 02:34:36 PM,Q362,Q-03,Queens,9,true,Did not approach the crowd; the crowd remains,
